window;u;y_next
97;0.049892285756;0.228330539476
98;0.299206947570;0.409677506959
99;0.064638640423;0.320128659617
100;0.038558293538;0.262562025886
101;0.468353560542;0.226454836249
102;0.268041647203;0.218972834703
103;0.211573007030;0.260832917229
104;0.071467884356;0.233069034640
105;0.008683806790;0.201355995927
106;0.276763777020;0.207085782212
107;0.114294757448;0.240017095240
108;0.461458063251;0.247711246987
109;0.132367063804;0.211919794575
110;0.259120595434;0.370092559516
111;0.280453657801;0.368522820444
112;0.309999976363;0.356101470439
113;0.019287756719;0.256913220859
114;0.200268991955;0.214273267128
115;0.344777464743;0.336063113732
116;0.369161798470;0.311303851056
117;0.088034001867;0.299667291728
118;0.401415773683;0.314140608147
119;0.130409011767;0.292663307569
120;0.118357709704;0.283241464657
121;0.105418618696;0.276944109528
122;0.095691603973;0.226580694972
123;0.383790657783;0.315121137870
124;0.176789963639;0.331185999652
125;0.116500697738;0.313328375402
126;0.011855302458;0.242002052892
127;0.348327656166;0.417365224416
128;0.314268909061;0.349551973906
129;0.435798400316;0.335507190142
130;0.018797280611;0.255474286701
131;0.389750293484;0.271712698895
132;0.390651665144;0.447949056106
133;0.307542331909;0.389385995699
134;0.286448669114;0.332162577055
135;0.135853031797;0.257775603592
136;0.071011582711;0.256954253317
137;0.363138099715;0.390846047141
138;0.133953182561;0.369060483339
139;0.280684249930;0.279653276458
140;0.397526862368;0.461757580281
141;0.071761444388;0.360398610240
142;0.279476387239;0.400943468007
143;0.003078692323;0.291749686081
144;0.309111625557;0.300131966560
145;0.486306384947;0.292400965264
146;0.389472903555;0.449634093436
147;0.411310042279;0.398391825241
148;0.212182625580;0.380644665436
149;0.295010158863;0.458920056502
150;0.176980164310;0.343806004555
151;0.155066702804;0.331357124988
152;0.271755777857;0.261101321993
153;0.085908750606;0.263962456614
154;0.317188045785;0.456498687962
155;0.235401216878;0.457481031106
156;0.262152900355;0.485945996832
157;0.106416624317;0.372909126537
158;0.050530542726;0.305321433501
159;0.352292440707;0.342173530255
160;0.467292821680;0.373287328351
161;0.175436713973;0.351625756893
162;0.462549083298;0.329621965872
163;0.361156418175;0.432338317981
164;0.445980740120;0.471639791228
165;0.347864613108;0.470779195087
166;0.248167202169;0.373488361470
167;0.343369202630;0.309468208149
168;0.455289584891;0.491609141297
169;0.442985371260;0.654983828774
170;0.239097459845;0.498888486174
171;0.036191300754;0.384144333202
172;0.297366468060;0.461174551688
173;0.272270008878;0.525376085813
174;0.070103021896;0.416120387271
175;0.174106943893;0.385064648537
176;0.068179861377;0.337281360588
177;0.261772138673;0.455240672830
178;0.370248428984;0.587524481730
179;0.128741883409;0.460668731597
180;0.440709500431;0.366040369185
181;0.338136383604;0.440775613916
182;0.040050592288;0.346337421458
183;0.357496095733;0.316309886735
184;0.360574181236;0.354083916452
185;0.484315373005;0.327446087409
186;0.078611623971;0.294454792826
187;0.281125196043;0.402604042301
188;0.380278934447;0.372650158309
189;0.028055374431;0.298934627241
190;0.086715333919;0.286269869766
191;0.443250865026;0.261746155997
192;0.228100126046;0.343516780506
193;0.259842550752;0.399552970446
194;0.363123595131;0.550415906208
195;0.311559656175;0.399220416230
196;0.276267186578;0.408311249600
197;0.051484236599;0.327872605805
198;0.173408256121;0.265471340385
199;0.451012536793;0.285311797345
