n;u;x;y_next;x_next
51;0.459575487110;13.577802487168;3.085359070538;2.362114083122
52;0.285435725621;2.362114083122;7.632033382206;13.193681800225
53;0.453611458653;13.193681800225;0.709465375186;0.515429880656
54;0.256763286180;0.515429880656;21.199131611699;12.575554974478
55;0.444014146912;12.575554974478;-5.013987583190;-3.052221487165
56;0.201370345873;-3.052221487165;-6.537902478270;-11.143779980877
57;0.075737213478;-11.143779980877;-8.165098770534;-5.296643994678
58;0.166522444785;-5.296643994678;-0.900534134697;-5.257816277185
59;0.167125301178;-5.257816277185;-12.803122334736;-7.742860416819
60;0.128541401718;-7.742860416819;0.223032885188;-1.942594820232
61;0.218598902530;-1.942594820232;-8.368278494840;-4.517673244964
62;0.178617090755;-4.517673244964;3.516922240694;-1.638378080593
63;0.223322306799;-1.638378080593;15.972551127520;10.653536365969
64;0.414172032009;10.653536365969;1.273553551485;1.947901188213
65;0.279004472173;1.947901188213;18.847525554201;13.425292319353
66;0.457207546481;13.425292319353;-0.847529015274;-0.107675430769
67;0.247088676258;-0.107675430769;-15.098806113262;-8.248198720786
68;0.120695294680;-8.248198720786;3.754859067027;1.295820469238
69;0.268879977199;1.295820469238;13.953598020443;13.507202491779
70;0.458479320213;13.507202491779;3.680174296644;2.709470793712
71;0.290828940247;2.709470793712;5.166033425142;11.797384018578
72;0.431931918895;11.797384018578;2.143985559117;1.343574102500
73;0.269621421327;1.343574102500;9.928609364606;15.291071572732
74;0.486176464168;15.291071572732;-5.679454723734;-3.515358015038
75;0.194179482361;-3.515358015038;-0.958791929155;-7.741011484847
76;0.128570109057;-7.741011484847;-4.846626054954;-2.808199798960
77;0.205159135027;-2.808199798960;1.521271814204;-7.128689339217
78;0.138077294756;-7.128689339217;7.643389412630;4.451498642568
79;0.317876438642;4.451498642568;-1.371116346751;4.040870885692
80;0.311500849639;4.040870885692;-2.867228514650;-1.568353569436
81;0.224409538472;-1.568353569436;-0.595459466840;-11.600524519399
82;0.068645594833;-11.600524519399;10.189549063189;6.536866864004
83;0.350254792213;6.536866864004;1.358730769955;4.264568344046
84;0.314974075770;4.264568344046;16.185685252827;10.788030918183
85;0.416260254185;10.788030918183;1.117312720749;1.794790851019
86;0.276627213048;1.794790851019;19.105704504948;12.992847160009
87;0.450493210794;12.992847160009;-1.284436269133;-0.349312154485
88;0.243336917122;-0.349312154485;-19.222497449246;-11.688815715329
89;0.067274746496;-11.688815715329;2.903930923956;1.343526236763
90;0.269620678142;1.343526236763;14.497927900056;14.421925251574
91;0.472681712209;14.421925251574;1.110836847275;0.930255240737
92;0.263204049034;0.930255240737;20.887451951725;14.632528757451
93;0.475951635816;14.632528757451;-3.864902093863;-2.300741310666
94;0.213038160989;-2.300741310666;-7.125939340973;-12.484387850418
95;0.054922340040;-12.484387850418;-3.334258746092;-2.121549850137
96;0.215820367223;-2.121549850137;-3.346232109973;-11.796235231663
97;0.065606903357;-11.796235231663;3.634882591187;2.125175374636
98;0.281756909957;2.125175374636;1.643802385200;10.765787270986
99;0.415914889436;10.765787270986;-5.030411459495;-2.955662443873
100;0.202869564482;-2.955662443873;0.592132053502;-7.540318734669
101;0.131686153868;-7.540318734669;3.707698455066;2.101312155826
102;0.281386399019;2.101312155826;-0.284722508668;9.686869412446
103;0.399163131382;9.686869412446;-8.302613865226;-5.005808183492
104;0.171038090813;-5.005808183492;0.370002309624;-4.270888178132
105;0.182448785354;-4.270888178132;-6.121681331854;-3.399363169330
106;0.195980469874;-3.399363169330;2.923426899749;-4.350503311691
107;0.181212645416;-4.350503311691;12.142929326662;7.321393054923
108;0.362435694432;7.321393054923;-0.196611706778;2.215046843779
109;0.283152294319;2.215046843779;9.000385630795;4.903235369183
110;0.324890303774;4.903235369183;-3.197225884077;1.463810980421
111;0.271488272517;1.463810980421;-16.030797496426;-10.408192749681
112;0.087158267664;-10.408192749681;-0.694121232845;-1.588867038064
113;0.224091037244;-1.588867038064;-17.936108093932;-10.862782911001
114;0.080100098837;-10.862782911001;2.044668948640;0.568763959030
115;0.257591374778;0.568763959030;19.015291968406;13.479580616434
116;0.458050450703;13.479580616434;-1.080813825659;-0.272755454229
117;0.244525570466;-0.272755454229;-18.282929639526;-10.616734171675
118;0.083920360887;-10.616734171675;3.326796647192;1.505735253299
119;0.272139207405;1.505735253299;13.369627906939;13.980739439467
120;0.465831665263;13.980739439467;2.550909161545;1.853671347293
121;0.277541417795;1.853671347293;9.542134570283;14.368107281446
122;0.471846110492;14.368107281446;-1.988174925793;-1.133051403563
123;0.231168233312;-1.133051403563;-13.837612048288;-15.899461291390
124;0.001898392418;-15.899461291390;4.577265505430;2.815549266822
125;0.292475961753;2.815549266822;2.446932499924;9.872277619389
126;0.402041861583;9.872277619389;2.443299064402;1.462657472713
127;0.271470362644;1.462657472713;6.187171371417;14.142961933760
128;0.468350403788;14.142961933760;-6.799260136196;-4.210816846038
129;0.183381479547;-4.210816846038;-0.436250805021;-6.202105738752
130;0.152463843434;-6.202105738752;-7.387583539532;-4.245457439307
131;0.182843634304;-4.245457439307;1.927431343540;-3.811041032472
132;0.189588576455;-3.811041032472;7.334595846938;4.103977994804
133;0.312480678655;4.103977994804;-2.535807036124;3.368953393539
134;0.301068360111;3.368953393539;-11.354176480538;-6.614831160354
135;0.146055685157;-6.614831160354;1.128428321474;-1.856266441623
136;0.219939275294;-1.856266441623;3.431705824253;1.829044033306
137;0.277159043176;1.829044033306;-2.573330754460;8.845451264403
138;0.386098899358;8.845451264403;-12.167036554464;-8.073718698834
139;0.123404349025;-8.073718698834;-2.190763049998;-3.833980557885
140;0.189232407191;-3.833980557885;-15.834301364705;-12.954529018828
141;0.047622719367;-12.954529018828;-3.002492527696;-2.511032092858
142;0.209773092869;-2.511032092858;-9.081528656252;-13.467035754163
143;0.039665312079;-13.467035754163;-1.800304244589;-1.215990648331
144;0.229880481746;-1.215990648331;-14.611879899764;-16.021729621432
145;0.000000000000;-16.021729621432;4.650983434497;2.871156907763
146;0.293339350693;2.871156907763;2.528075096987;9.822906834763
147;0.401275308845;9.822906834763;3.039592307263;1.814171513383
148;0.276928125823;1.814171513383;2.727058448647;12.087654458980
149;0.436438786725;12.087654458980;-6.708645907706;-4.059063226392
150;0.185737673672;-4.059063226392;0.264718292623;-5.791819161829
151;0.158834135125;-5.791819161829;-3.639870535145;-2.048220155173
152;0.216958916649;-2.048220155173;1.027266099207;-9.363197756330
153;0.103383324240;-9.363197756330;9.823093118785;6.057827305844
154;0.342817011188;6.057827305844;0.345220339989;3.757933177524
155;0.307107833068;3.757933177524;12.835367439276;7.494357349438
156;0.365121214920;7.494357349438;-1.195632095619;1.228318743012
157;0.267831915406;1.228318743012;-6.962550412508;-3.725691450172
158;0.190913751993;-3.725691450172;3.893014502817;-2.561125983947
159;0.208995312858;-2.561125983947;15.286341139601;10.256861275578
160;0.408013078306;10.256861275578;1.741186783336;2.426559480152
161;0.286436333490;2.426559480152;17.208361149155;13.994091892016
162;0.466038981374;13.994091892016;0.613430534849;0.760336572264
163;0.260565816290;0.760336572264;18.463371370984;10.607923087350
164;0.413463819979;10.607923087350;-3.722072921859;-1.813886369323
165;0.220597287126;-1.813886369323;-11.620658275383;-13.499796575667
166;0.039156653008;-13.499796575667;-3.855595251623;-2.647863408470
167;0.207648589066;-2.647863408470;-3.552095712082;-11.066731900009
168;0.076933496215;-11.066731900009;-0.739429224244;-0.481763351033
169;0.241280420994;-0.481763351033;-22.143688569537;-13.461110759915
170;0.039757306172;-13.461110759915;5.536686317477;3.522067546704
171;0.303445678485;3.522067546704;5.442540274059;10.227112876700
172;0.407551191447;10.227112876700;9.732182115697;6.351543988039
173;0.347377386899;6.351543988039;1.359907843179;4.504698212778
174;0.318702438806;4.504698212778;15.846582211490;10.450655491994
175;0.411022013416;10.450655491994;1.095430622287;1.879092349786
176;0.277936115575;1.879092349786;18.956921980125;12.794022784527
177;0.447406175200;12.794022784527;-1.155369180619;-0.232818905787
178;0.245145643061;-0.232818905787;-18.014610818835;-10.486455587517
179;0.085943124070;-10.486455587517;3.099356544134;1.306234761106
180;0.269041674122;1.306234761106;14.622115529781;14.165954226759
181;0.468707392345;14.165954226759;1.836083643117;1.432589394428
182;0.271003512301;1.432589394428;15.551017745095;15.607676164850
183;0.491092207738;15.607676164850;-2.880151109061;-1.688622862088
184;0.222542183997;-1.688622862088;-8.596588113216;-14.027365087270
185;0.030965389889;-14.027365087270;1.797921233633;1.016840193115
186;0.264548405476;1.016840193115;15.595194576239;16.181393629053
187;0.500000000000;16.181393629053;-4.873485769046;-3.030974370026
188;0.201700238054;-3.030974370026;-2.500219653222;-9.545008386655
189;0.100560451612;-9.545008386655;-4.286814023458;-2.549373395669
190;0.209177788766;-2.549373395669;0.364611103473;-8.678979226452
191;0.114006805145;-8.678979226452;5.899222844296;3.429911053325
192;0.302014815822;3.429911053325;-1.363590367236;5.878924845209
193;0.340039292094;5.878924845209;-4.633171866007;-2.602989538208
194;0.208345320714;-2.602989538208;1.972555334221;-7.163711436381
195;0.137533526114;-7.163711436381;9.581694529796;5.725896087893
196;0.337663299615;5.725896087893;-0.499426279645;3.273148301262
197;0.299580847681;3.273148301262;5.856245166769;3.201745617384
198;0.298472217885;3.201745617384;-3.359631735834;4.320038411293
199;0.315835328681;4.320038411293;-13.329912282739;-8.341265286738
