window;u;y_next
101;0.049048506606;0.527672746934
102;0.333997365180;0.672376462821
103;0.027702254370;0.538482871184
104;0.300931829063;0.572989389278
105;0.443260508832;0.645340159866
106;0.182842889513;0.552090607708
107;0.085998576881;0.490529374055
108;0.475959654892;0.492521651695
109;0.270655758424;0.521023325954
110;0.362837558634;0.430575453124
111;0.093163554520;0.393041279354
112;0.088172188760;0.325908465752
113;0.399721494693;0.459072000570
114;0.392525041518;0.610792408573
115;0.461226748495;0.560018026817
116;0.414883065828;0.456924829014
117;0.350040868003;0.595285923472
118;0.404342388231;0.586955048051
119;0.387969122207;0.632207230807
120;0.032040523378;0.453796685711
121;0.473696510981;0.413917555218
122;0.149067070870;0.418996211027
123;0.282435258444;0.500680133784
124;0.373062424566;0.639220785549
125;0.423065422797;0.723101477317
126;0.310456041285;0.675938656870
127;0.323754160169;0.689760963600
128;0.403258114327;0.739380124236
129;0.010329516499;0.539947015010
130;0.044011486437;0.449698853569
131;0.163723875285;0.401720662260
132;0.274450132516;0.452853825105
133;0.338904983615;0.557111390787
134;0.384340413272;0.674512047595
135;0.349243733597;0.664107654884
136;0.110880368438;0.547165765255
137;0.211919086414;0.548723908761
138;0.019303370552;0.417879124111
139;0.372277642190;0.359711476598
140;0.440513509187;0.407346845046
141;0.218171590348;0.414490687963
142;0.437941742042;0.551510700304
143;0.303035810571;0.581965405451
144;0.161061348744;0.509326919803
145;0.020734386892;0.383635112030
146;0.024939631771;0.313589878132
147;0.369142014116;0.275137882941
148;0.265996901118;0.389058137626
149;0.261327199089;0.470820136851
150;0.260675516713;0.427706950771
151;0.401846337744;0.584615729563
152;0.405293100112;0.590781465879
153;0.402563417654;0.508203230671
154;0.279313371346;0.374296340787
155;0.393940585246;0.307833678597
156;0.459057687453;0.511828514311
157;0.283231613394;0.480189800185
158;0.201777233899;0.434683859026
159;0.100708689663;0.371737815672
160;0.073298685110;0.341052280416
161;0.364070740303;0.500474546660
162;0.032817722096;0.380591124326
163;0.171339538941;0.366094864331
164;0.153466598903;0.374991566784
165;0.400739527850;0.564742308928
166;0.257740344947;0.501087693449
167;0.192502507704;0.416716094800
168;0.037246149941;0.319238773603
169;0.287340177584;0.293394301687
170;0.151024907449;0.330029245749
171;0.082665555749;0.269865483568
172;0.001093201379;0.232741081884
173;0.050166655030;0.224065887684
174;0.211037969564;0.333589240908
175;0.165316468836;0.322125624275
176;0.036280370722;0.259344090039
177;0.421031776254;0.240241950837
178;0.031578600097;0.219613085402
179;0.295410751791;0.262727890399
180;0.252848541106;0.245565125125
181;0.395912369273;0.206363524269
182;0.410755923118;0.219092405085
183;0.287402691157;0.284452124583
184;0.068805533880;0.239278523639
185;0.418270156454;0.224441562310
186;0.140487671757;0.283002689031
187;0.076974436132;0.222857871291
188;0.060572416917;0.220523320253
189;0.038370249294;0.207264159545
190;0.454549336662;0.456504788890
191;0.283633776725;0.470226731844
192;0.467246678441;0.508981642776
193;0.458536709146;0.379357651375
194;0.316167911108;0.473105862471
195;0.004599477270;0.324423452551
196;0.141276851773;0.271163398517
197;0.203347002980;0.247744964896
198;0.064123187561;0.222104006303
199;0.056790479387;0.244896562589
