window;u;y_next
168;0.379498376007;0.302093979828
169;0.199199318562;0.259740619823
170;0.428163109349;0.375489385992
171;0.398875049595;0.447373562576
172;0.264932177036;0.451023258586
173;0.072867210293;0.329045696352
174;0.034205800222;0.257241317926
175;0.262514040297;0.263311998308
176;0.191777303181;0.299000556864
177;0.046222031378;0.264062495445
178;0.377735776471;0.334974616901
179;0.092061555935;0.314575427471
180;0.274953957966;0.411353766370
181;0.354910916709;0.433800590407
182;0.199196834255;0.324756125807
183;0.147177563422;0.257460907793
184;0.113754454110;0.262717230961
185;0.321694668356;0.312944091042
186;0.394423331366;0.271545666452
187;0.353772962292;0.425199728234
188;0.045232490978;0.305012849705
189;0.081792415872;0.275860047629
190;0.060966567516;0.260464591954
191;0.096632227779;0.247772235275
192;0.055557401656;0.223065646247
193;0.154966243257;0.225059952355
194;0.234336620899;0.312212143203
195;0.259275172800;0.391692772832
196;0.368913024894;0.470812440827
197;0.091995297217;0.321336016054
198;0.003977098676;0.245623994836
199;0.392547397003;0.246108657487
