window;u;y_next
77;0.480667459191;0.269123784358
78;0.469532962053;0.315166370075
79;0.069604478436;0.258142279044
80;0.040314907806;0.240361795404
81;0.029221234119;0.211228812598
82;0.277849346741;0.265800093879
83;0.125548737893;0.254750154304
84;0.123914269420;0.267560338449
85;0.013317525115;0.220255710548
86;0.410328695159;0.490627923308
87;0.096166384650;0.383434921094
88;0.359333705356;0.308285890805
89;0.257838750418;0.252786243948
90;0.452971289198;0.232282413487
91;0.377114944459;0.360386547084
92;0.147913146905;0.290681172894
93;0.037699511449;0.238701112336
94;0.135928306566;0.210667948149
95;0.400555130278;0.441214229265
96;0.323180239762;0.349777213742
97;0.460700474583;0.506910608797
98;0.254661562234;0.431460772848
99;0.070435387623;0.348807825482
100;0.035689528845;0.284318183151
101;0.347936656266;0.311720699518
102;0.173319172596;0.256532054185
103;0.331369669385;0.287878729654
104;0.426348776674;0.491888861037
105;0.349411487261;0.508208897318
106;0.103146236168;0.419730002329
107;0.410118401294;0.463325738964
108;0.096369374638;0.337301027886
109;0.233817283569;0.276272035263
110;0.338350868251;0.409711119169
111;0.181787176107;0.347252461362
112;0.347656135079;0.442924780992
113;0.463702927340;0.617667746968
114;0.055144351282;0.447442091651
115;0.103265498478;0.345735014084
116;0.130547015701;0.355033047553
117;0.354686097005;0.329545215201
118;0.362891889909;0.390546868301
119;0.377315348853;0.486031404920
120;0.086075678267;0.370664075025
121;0.357148395900;0.474041284903
122;0.334630921865;0.575928452717
123;0.362793521029;0.429279735607
124;0.310915185151;0.367184044157
125;0.120331810204;0.309431801891
126;0.450090490650;0.495533800857
127;0.082203508245;0.398167090855
128;0.300097113093;0.474839385831
129;0.427449104060;0.401657240312
130;0.193188389500;0.410283130914
131;0.319172677209;0.472248990112
132;0.249409928307;0.479750585878
133;0.388813618041;0.526925426642
134;0.245137387414;0.416562365230
135;0.166902531278;0.428990198903
136;0.268790037922;0.358469431865
137;0.258830191042;0.402339940510
138;0.137852220752;0.397042047255
139;0.381666153723;0.414963093384
140;0.331240708342;0.472447640259
141;0.408888033077;0.497929055565
142;0.439625368624;0.615207573035
143;0.196961273367;0.496357615024
144;0.416250739665;0.464805368790
145;0.323372952504;0.475530321555
146;0.309846614022;0.472210864809
147;0.216672933941;0.397644644564
148;0.261543066524;0.462555366327
149;0.249202593151;0.472897070956
150;0.391416236166;0.596084796298
151;0.403727865720;0.692626384616
152;0.149717001694;0.530230590795
153;0.040942305467;0.418805915113
154;0.188767879444;0.421559102491
155;0.248365738928;0.446028811448
156;0.493099726319;0.503585115320
157;0.459452122673;0.555761640357
158;0.467409801315;0.583171057885
159;0.064906532701;0.465289052637
160;0.269138151612;0.523855479078
161;0.094570871707;0.413049720810
162;0.316768871299;0.343767471994
163;0.428916952674;0.404932326984
164;0.176840337882;0.381730794210
165;0.226155003259;0.469996866367
166;0.324719995432;0.573949047718
167;0.384505618068;0.677090192096
168;0.402980332652;0.506109717569
169;0.291411147344;0.489926011065
170;0.020004043930;0.367015790350
171;0.017468829511;0.303324634445
172;0.446414413337;0.546728106621
173;0.067592707962;0.410997905578
174;0.097578863794;0.353537958367
175;0.434810229907;0.500906771386
176;0.118960753665;0.437337734635
177;0.316318751017;0.522840733851
178;0.115928045047;0.423563628411
179;0.363375663874;0.330228517618
180;0.029333566949;0.269127087797
181;0.409409290270;0.510039559502
182;0.114560239685;0.374420892976
183;0.254737421048;0.326985842386
184;0.149230394445;0.361624205377
185;0.090263815396;0.297950864556
186;0.195077689295;0.339362261318
187;0.175571731201;0.296073878932
188;0.418573895862;0.469219327678
189;0.258440772972;0.336010998730
190;0.189387346526;0.377268368174
191;0.082383131415;0.296923581659
192;0.336392629353;0.369217707186
193;0.107449669189;0.298888479375
194;0.400011055119;0.295273102268
195;0.307900362011;0.328523551055
196;0.174649708510;0.300512458109
197;0.134158838066;0.324991786177
198;0.454802646998;0.429003939372
199;0.367452516780;0.405087498352
