window;u;y_next
87;0.472037545765;0.544855873636
88;0.153336889537;0.454709222738
89;0.159979163581;0.413276988181
90;0.495396246235;0.393287951573
91;0.124128704201;0.391779631079
92;0.099408845033;0.374214803906
93;0.245045501559;0.450629268913
94;0.429358549247;0.518913580854
95;0.464565671178;0.619521372551
96;0.418729543099;0.726727054024
97;0.475138432007;0.604911520676
98;0.336905801529;0.511974563729
99;0.130048803462;0.478358597413
100;0.153197414606;0.393303392658
101;0.446176834592;0.384230877501
102;0.176879363442;0.377548418522
103;0.174081673834;0.421014962106
104;0.144203224885;0.432814474758
105;0.292875688702;0.520928249458
106;0.133051272393;0.477477433730
107;0.322598737285;0.516152295683
108;0.377777501705;0.445030452702
109;0.222284527755;0.383538645381
110;0.470048952735;0.613107785385
111;0.377613139163;0.524271938229
112;0.467854513488;0.502964371761
113;0.308309807713;0.439227707428
114;0.395678104070;0.512228858034
115;0.089567734632;0.397934928978
116;0.370229955822;0.494275892103
117;0.065413930946;0.404686947238
118;0.236676798091;0.395771299358
119;0.461306608708;0.636359609254
120;0.062210385932;0.482715923186
121;0.380277873454;0.627307878592
122;0.308280452071;0.584246915302
123;0.462178430800;0.694909193637
124;0.204298105175;0.517654489184
125;0.141676198977;0.469493907411
126;0.227580392065;0.387768680251
127;0.374582680859;0.450150742611
128;0.491764036953;0.693409285054
129;0.078646720916;0.507575380002
130;0.399824965881;0.617771427709
131;0.091103445952;0.498900009569
132;0.398258066035;0.661018234851
133;0.315169765699;0.576623789848
134;0.299690466783;0.491797996401
135;0.311429338105;0.485519066273
136;0.064039531471;0.412012716475
137;0.478972551291;0.688051898355
138;0.091305448167;0.510965682273
139;0.409677569118;0.638232867793
140;0.303683988335;0.511065336281
141;0.314862347883;0.581297681772
142;0.037980096688;0.453846078603
143;0.406971426022;0.540492516762
144;0.249373302772;0.522230452689
145;0.295707206029;0.424607079022
146;0.123827104292;0.428502562694
147;0.416500523352;0.399131932699
148;0.138128062127;0.404611509687
149;0.225015785338;0.423095096290
150;0.406833046691;0.518265253273
151;0.345129833061;0.396832431392
152;0.432880587143;0.572822529962
153;0.243845130361;0.495684810304
154;0.097495463303;0.405605774803
155;0.480809434256;0.401623426923
156;0.493499981436;0.618085937488
157;0.027295212076;0.434345996560
158;0.399174867440;0.466475684457
159;0.240809173586;0.497284067563
160;0.215221537064;0.480127149944
161;0.314648358035;0.562829519554
162;0.140628416565;0.459161132518
163;0.102105065258;0.363366432842
164;0.205674170014;0.442534588258
165;0.380729592300;0.619162695330
166;0.159662545772;0.445323457037
167;0.023611803638;0.353958137983
168;0.073757189565;0.315836680802
169;0.349350079155;0.379220850711
170;0.317451359386;0.447431219715
171;0.443800816886;0.426030734900
172;0.068509108584;0.328876597565
173;0.400283816203;0.389932256075
174;0.332436259940;0.487710099019
175;0.270401456065;0.413332700842
176;0.260574950615;0.315640140845
177;0.240417225370;0.282177291084
178;0.144047570060;0.313556554061
179;0.436996141898;0.461477959799
180;0.340717871251;0.554467201926
181;0.357893754398;0.413269130621
182;0.087318066297;0.358245130763
183;0.250000361061;0.403603789515
184;0.158227990457;0.366049740301
185;0.176626122239;0.349898390261
186;0.345110765992;0.396227720290
187;0.294034516235;0.359644809806
188;0.389110768694;0.534458608037
189;0.191542907950;0.470396011187
190;0.443765384796;0.578280501640
191;0.200643758681;0.422072348915
192;0.497179990115;0.502520109914
193;0.172636476533;0.401861019107
194;0.200282906105;0.361656974823
195;0.339186304374;0.463231287620
196;0.205624511975;0.433663958664
197;0.496664173078;0.618162126861
198;0.281018199720;0.514124763269
199;0.259854311030;0.549724088284
